transaction_date,item_code,item_name,category_name,sold_kg,returned_kg,return_rate_pct,avg_return_price
2020-11-08,102900005117209,Haixian Mushroom (Bag) (3),Flower/Leaf Vegetables,25.069,,0.0,
2020-11-08,102900005123880,Yunnan Shengcai,Solanum,1.268,,0.0,
2020-11-09,102900005125815,Foreign Garland Chrysanthemum ,Capsicum,2.000,,0.0,
2020-11-09,102900005116530,Zhuyecai (Bag),Aquatic Tuberous Vegetables,1.404,,0.0,
2020-11-09,102900005118817,Spinach (Bag),Flower/Leaf Vegetables,63.000,,0.0,
2020-11-09,102900011008164,Yunnan Shengcai,Flower/Leaf Vegetables,6.000,,0.0,
2020-11-09,102900005116943,Eggplant (2),Capsicum,4.362,,-2.95,
2020-11-10,102900005125808,Huangbaicai (2),Flower/Leaf Vegetables,1.000,,0.0,
2020-11-10,102900011008522,Amaranth,Flower/Leaf Vegetables,49.744,,0.0,
2020-11-10,102900005115823,Muercai,Solanum,2.269,,0.0,
2020-11-10,102900005115984,Green Line Pepper (Bag),Edible Mushroom,17.335,,0.0,
2020-11-10,102900005115960,Jigu (2),Flower/Leaf Vegetables,7.984,,0.0,
2020-11-11,102900051010455,Eggplant (2),Flower/Leaf Vegetables,0.251,,0.0,
2020-11-11,102900011000328,Naibaicai,Capsicum,54.867,,0.0,
2020-11-11,102900005119098,Amaranth,Flower/Leaf Vegetables,70.000,,0.0,
2020-11-11,106958851400125,Spinach,Capsicum,4.541,,0.0,
2020-11-11,102900005125808,Xiaozhoupi (Bag),Flower/Leaf Vegetables,12.000,,0.0,
2020-11-10,102900005115823,Changxianqie,Aquatic Tuberous Vegetables,3.751,,0.0,
2020-11-12,102900005116790,Xiaozhoupi (Bag),Solanum,39.000,,0.0,
2020-11-12,102900005118817,Ginger And Xiaomijiao Mix (Small Bag),Edible Mushroom,26.950,,0.0,
2020-11-12,102900005115762,Muercai,Capsicum,43.408,,0.0,
2020-11-12,102900011000328,Red Bell Pepper (2),Flower/Leaf Vegetables,1.634,,0.0,
2020-11-12,102900005116912,Yunnan Shengcai,Flower/Leaf Vegetables,15.635,,0.0,
2020-11-12,102900005118817,Broccoli,Flower/Leaf Vegetables,43.761,,0.0,
2020-11-12,102900005116714,Luosi Pepper (Bag),Edible Mushroom,4.000,,0.0,
2020-11-12,102900011022764,The White Mushroom (Bag),Edible Mushroom,3.000,,0.0,
2020-11-12,102900005116943,Cabbage Stem (Bag),Edible Mushroom,0.226,,0.0,
2020-11-13,102900005116912,Broccoli,Edible Mushroom,3.000,,0.0,
2020-11-13,102900005118831,Zhuyecai,Cabbage,12.972,,0.0,
2020-11-13,102900005116530,Needle Mushroom (Bag) (2),Flower/Leaf Vegetables,3.192,,0.0,
2020-11-12,102900011001806,Luosi Pepper,Flower/Leaf Vegetables,7.728,,0.0,
2020-11-13,102900011021842,Yunnan Leaf Lettuce (Bag),Aquatic Tuberous Vegetables,56.000,,0.0,
2020-11-13,102900005118824,Perilla,Edible Mushroom,41.838,,0.0,
2020-11-14,102900005119098,Zhuyecai (Bag),Edible Mushroom,30.526,,0.0,
2020-11-14,102900005115823,Haixian Mushroom (Bag) (3),Aquatic Tuberous Vegetables,5.930,,0.0,
2020-11-14,102900011006948,Amaranth (Bag),Edible Mushroom,37.000,,0.0,
2020-11-14,102900005116912,Foreign Garland Chrysanthemum ,Edible Mushroom,16.198,,0.0,
2020-11-14,102900005116530,Green Line Pepper (Bag),Flower/Leaf Vegetables,4.638,,0.0,
2020-11-15,102900005118817,Embroidered Aureus (Bag),Capsicum,5.603,,0.0,
2020-11-15,102900011008522,Wuhu Green Pepper (1),Edible Mushroom,6.000,,0.0,
2020-11-15,102900005115786,Luosi Pepper,Flower/Leaf Vegetables,5.775,,0.0,
2020-11-15,102900011023464,Hua Eggplant,Flower/Leaf Vegetables,2.679,,0.0,
2020-11-15,102900005125815,Zhuyecai,Edible Mushroom,40.443,,0.0,
2020-11-15,102900005115793,Amaranth,Edible Mushroom,18.512,,0.0,
2020-11-15,102900005116790,Luosi Pepper,Aquatic Tuberous Vegetables,16.000,,0.0,
2020-11-16,102900051000463,Xiaozhoupi (Bag),Capsicum,1.000,,0.0,
2020-11-16,102900011011546,Sophora Japonica,Flower/Leaf Vegetables,2.000,,0.0,
2020-11-16,102900051010455,Zhuyecai,Solanum,25.984,,0.0,
2020-11-17,102900011006689,Net Lotus Root (1),Flower/Leaf Vegetables,12.468,,0.0,
2020-11-17,102900005125808,Chinese Cabbage,Capsicum,5.000,,0.0,
2020-11-17,102900011023464,Zhuyecai,Capsicum,20.354,,-2.75,
2020-11-17,102900011001219,Millet Pepper,Edible Mushroom,5.000,,0.0,
2020-11-17,102900005116233,Green Line Pepper,Aquatic Tuberous Vegetables,0.086,,0.0,
2020-11-17,102900005115762,Net Lotus Root (1),Capsicum,4.000,,0.0,
2020-11-17,102900005115960,Needle Mushroom (Bag) (2),Solanum,5.000,,-2.75,
2020-11-17,102900005115885,Yunnan Shengcai,Flower/Leaf Vegetables,1.000,,0.0,
2020-11-17,102900011021842,Zhuyecai,Cabbage,6.396,,0.0,
2020-11-18,102900051000463,Xiaoqingcai (1),Edible Mushroom,1.000,,0.0,
2020-11-18,102900005115960,Hongshujian,Flower/Leaf Vegetables,1.000,,0.0,
2020-11-18,102900005115823,Naibaicai,Capsicum,46.707,,0.0,
2020-11-18,102900011008164,Shanghaiqing,Capsicum,16.467,,0.0,
2020-11-18,102900005116530,Luosi Pepper,Capsicum,0.845,,0.0,
2020-11-17,102900005115793,Xiaoqingcai (1),Flower/Leaf Vegetables,18.233,,0.0,
2020-11-18,102900005123880,Radish Leaves,Capsicum,11.954,,0.0,
2020-11-18,102900011021842,Changxianqie,Flower/Leaf Vegetables,16.998,,0.0,
2020-11-19,102900005116233,Xixia Black Mushroom (1),Flower/Leaf Vegetables,4.000,,0.0,
2020-11-19,102900005116547,Eggplant (2),Edible Mushroom,0.546,,0.0,
2020-11-19,102900005115823,Haixian Mushroom (Bag) (3),Edible Mushroom,13.631,,0.0,
2020-11-19,102900005125808,Sophora Japonica,Edible Mushroom,3.851,,0.0,
2020-11-19,102900005119098,Hua Eggplant,Capsicum,3.145,,0.0,
2020-11-19,102900005117209,Broccoli,Edible Mushroom,11.521,,0.0,
2020-11-20,102900011026793,Wuhu Green Pepper (1),Capsicum,0.197,,0.0,
2020-11-20,102900005116233,Naibaicai,Capsicum,1.420,,0.0,
2020-11-19,106949711300167,Yunnan Shengcai,Flower/Leaf Vegetables,1.663,,0.0,
2020-11-20,102900011021842,Yunnan Lettuces,Flower/Leaf Vegetables,7.000,,0.0,
2020-11-20,102900005116509,Luosi Pepper,Edible Mushroom,13.001,,0.0,
2020-11-21,102900005119944,Xiaoqingcai (1),Flower/Leaf Vegetables,11.370,,0.0,
2020-11-21,102900005125808,Changxianqie,Flower/Leaf Vegetables,7.979,,0.0,
2020-11-21,102900011001806,Chinese Cabbage,Edible Mushroom,6.338,,0.0,
2020-11-22,102900051004294,Huangbaicai (2),Edible Mushroom,6.490,,0.0,
2020-11-22,102900005115793,Dongmenkou Xiaobaicai,Flower/Leaf Vegetables,6.760,,0.0,
2020-11-23,102900011001219,Red Pepper (1),Capsicum,45.682,,0.0,
2020-11-23,102900011022764,Xiaoqingcai (1),Capsicum,7.626,,0.0,
2020-11-23,102900005119975,Eggplant (2),Flower/Leaf Vegetables,3.658,,0.0,
2020-11-23,102900005115823,Hongshujian,Solanum,7.262,,0.0,
2020-11-23,102900005115779,Needle Mushroom (Box),Solanum,11.249,,0.0,
2020-11-23,102900005115786,Broccoli,Flower/Leaf Vegetables,15.122,,0.0,
2020-11-22,102900011008164,Hongshujian,Flower/Leaf Vegetables,2.000,,0.0,
2020-11-23,102900005119944,Luosi Pepper,Edible Mushroom,0.181,,0.0,
2020-11-24,102900005118817,Amaranth,Flower/Leaf Vegetables,0.393,,0.0,
2020-11-24,102900005116226,Muercai,Cabbage,28.382,,0.0,
2020-11-24,102900011000328,Luosi Pepper,Aquatic Tuberous Vegetables,24.870,,0.0,
2020-11-24,102900005125808,Spinach,Flower/Leaf Vegetables,9.285,,0.0,
2020-11-24,102900005115786,Foreign Garland Chrysanthemum ,Flower/Leaf Vegetables,13.632,,0.0,
2020-11-24,102900005119975,Red Hot Peppers,Solanum,11.091,,0.0,
2020-11-24,102900011008522,Xixia Black Mushroom (1),Edible Mushroom,34.456,,0.0,
2020-11-24,102900051004294,Amaranth,Flower/Leaf Vegetables,8.233,,0.0,
2020-11-24,102900005125808,Caixin,Flower/Leaf Vegetables,3.635,,0.0,
2020-11-25,102900011006689,High Melon (1),Flower/Leaf Vegetables,3.532,,0.0,
2020-11-25,102900005115984,Eggplant (2),Edible Mushroom,3.815,,0.0,
2020-11-25,102900005115885,Foreign Garland Chrysanthemum ,Flower/Leaf Vegetables,2.943,,0.0,
2020-11-25,102900011027479,Green Eggplant (1),Edible Mushroom,0.317,,0.0,
2020-11-25,102900011016701,Hua Eggplant,Edible Mushroom,6.623,,0.0,
2020-11-25,102900005116509,The White Mushroom (Bag),Edible Mushroom,8.365,,0.0,
2020-11-25,102900005115984,High Melon (1),Edible Mushroom,5.182,,0.0,
2020-11-25,102900051000463,Broccoli,Capsicum,3.000,,0.0,
2020-11-25,102900005115908,Green Eggplant (1),Capsicum,24.073,,0.0,
2020-11-26,102900005116226,Hongshujian,Flower/Leaf Vegetables,9.007,,0.0,
2020-11-26,106958851400125,Red Hot Peppers,Cabbage,20.758,,0.0,
2020-11-26,102900005125808,Naibaicai,Capsicum,4.148,,0.0,
2020-11-26,102900051004294,Zhimaxiancai,Edible Mushroom,5.038,,0.0,
2020-11-26,102900005115946,Red Pepper (1),Cabbage,27.492,-0.202,0.0,
2020-11-26,102900005116509,Green Eggplant (1),Solanum,7.610,,0.0,
2020-11-25,102900005118824,Naibaicai,Flower/Leaf Vegetables,7.190,,0.0,
2020-11-26,102900005116714,Xiaoqingcai (1),Edible Mushroom,1.322,,0.0,
2020-11-27,102900005118817,Wuhu Green Pepper (1),Flower/Leaf Vegetables,8.332,,0.0,
2020-11-27,102900051004294,Broccoli,Flower/Leaf Vegetables,12.318,,0.0,
2020-11-27,102900005115908,Chinese Cabbage,Flower/Leaf Vegetables,3.003,,0.0,
2020-11-27,102900005116226,Eggplant (2),Capsicum,0.870,,0.0,
2020-11-28,102900005115885,Green Line Pepper,Capsicum,13.054,,0.0,
2020-11-28,102900051004294,Green Line Pepper,Edible Mushroom,2.358,,0.0,
2020-11-28,102900011021842,Hua Eggplant,Capsicum,3.810,,0.0,
2020-11-29,102900005116530,The White Mushroom (Bag),Aquatic Tuberous Vegetables,0.518,,0.0,
2020-11-29,102900011008164,Zhuyecai,Capsicum,1.000,,0.0,
2020-11-29,102900005115762,Green Line Pepper,Flower/Leaf Vegetables,0.328,,0.0,
2020-11-29,102900005115793,Needle Mushroom (Box),Cabbage,19.712,,0.0,
2020-11-29,106949711300167,Perilla,Edible Mushroom,3.490,,0.0,
2020-11-29,102900005116226,Green Hot Peppers,Edible Mushroom,7.731,,0.0,
2020-11-29,102900005115823,The White Mushroom (Bag),Capsicum,1.228,,0.0,
2020-11-30,102900011016701,Xixia Black Mushroom (1),Aquatic Tuberous Vegetables,6.521,,0.0,
2020-11-30,102900005115984,Chinese Cabbage,Solanum,3.693,,0.0,
2020-11-30,102900051004294,Xiaoqingcai (1),Flower/Leaf Vegetables,0.890,,0.0,
2020-11-30,106958851400125,Shanghaiqing,Capsicum,1.511,,0.0,
2020-11-30,102900005117209,Needle Mushroom (Box),Edible Mushroom,10.003,,0.0,
2020-11-30,102900011029176,Eggplant (2),Capsicum,5.769,,0.0,
2020-11-30,102900011028407,Wuhu Green Pepper (1),Capsicum,26.887,,0.0,
2020-12-01,102900011032367,Agaricus Bisporus (Box),Edible Mushroom,25.357,,0.0,
2020-12-01,102900005119975,Round Eggplant,Flower/Leaf Vegetables,0.609,,0.0,
2020-12-01,102900011016701,Green Eggplant (1),Aquatic Tuberous Vegetables,20.126,,0.0,
2020-12-01,102900011032633,Shanghaiqing,Flower/Leaf Vegetables,3.988,,0.0,
2020-12-01,102900011032220,Yunnan Shengcai,Capsicum,0.544,,0.0,
2020-12-01,102900011032350,Amaranth,Capsicum,2.910,,0.0,
2020-12-01,102900051004294,Yunnan Lettuces,Edible Mushroom,2.000,,0.0,
2020-12-01,102900005115854,Green Line Pepper,Capsicum,19.767,,0.0,
2020-12-02,102900011031582,Changxianqie,Flower/Leaf Vegetables,2.767,,0.0,
2020-12-02,102900005115823,The White Mushroom (Bag),Edible Mushroom,8.000,,0.0,
2020-12-02,102900011008164,The White Mushroom (Bag),Solanum,0.538,,0.0,
2020-12-02,102900005115779,Yunnan Lettuces,Flower/Leaf Vegetables,0.465,,0.0,
2020-12-02,102900005115786,Red Lotus Root Zone,Flower/Leaf Vegetables,1.000,,0.0,
2020-12-02,102900005115793,Hua Eggplant,Edible Mushroom,4.389,,0.0,
2020-12-02,102900005119975,Yunnan Lettuces,Flower/Leaf Vegetables,2.657,,0.0,
2020-12-02,102900005116899,Changxianqie,Edible Mushroom,7.440,,0.0,
2020-12-02,102900011013274,Spinach,Capsicum,6.426,,0.0,
2020-12-03,102900005118817,Xianzongye (Bag) (1),Edible Mushroom,3.000,,0.0,
2020-12-03,106971533455008,Muercai,Flower/Leaf Vegetables,10.810,,0.0,
2020-12-03,102900005116257,Xianzongye (Bag) (1),Flower/Leaf Vegetables,23.502,,0.0,
2020-12-03,102900011032237,Haixian Mushroom (Bag) (3),Edible Mushroom,4.000,,0.0,
2020-12-03,102900011016701,Chinese Cabbage,Flower/Leaf Vegetables,0.219,,0.0,
2020-12-03,102900005115762,Red Pepper (1),Capsicum,7.604,,0.0,
2020-12-04,102900005119975,Needle Mushroom (Box),Flower/Leaf Vegetables,3.592,-0.487,0.0,
2020-12-04,102900011000328,Naibaicai,Capsicum,16.984,,0.0,
2020-12-04,102900005118824,Eggplant (2),Capsicum,12.325,,0.0,
2020-12-04,102900005115762,Needle Mushroom (Box),Aquatic Tuberous Vegetables,8.408,,0.0,
2020-12-04,102900011023464,Red Pepper (1),Aquatic Tuberous Vegetables,1.929,,0.0,
2020-12-04,102900005115250,Shanghaiqing,Flower/Leaf Vegetables,2.600,,0.0,
2020-12-04,102900005118817,Aihao,Flower/Leaf Vegetables,1.000,,0.0,
2020-12-05,102900011008164,Green Eggplant (1),Flower/Leaf Vegetables,1.000,,0.0,
2020-12-05,102900011016909,Hongshujian,Capsicum,16.608,,0.0,
2020-12-05,102900005115854,Wuhu Green Pepper (1),Edible Mushroom,0.368,,0.0,6.0
2020-12-04,102900005116714,Shanghaiqing,Capsicum,0.276,,0.0,
2020-12-05,102900011006689,Chinese Cabbage,Edible Mushroom,21.881,,0.0,4.0
2020-12-05,102900005116233,Green Line Pepper,Flower/Leaf Vegetables,5.765,,0.0,
2020-12-06,102900005116530,Eggplant (2),Capsicum,4.095,,0.0,
2020-12-06,102900011016701,Zhuyecai,Edible Mushroom,5.000,,0.0,
2020-12-06,102900005115786,Amaranth,Capsicum,1.935,,0.0,
2020-12-06,102900051004294,Xixia Black Mushroom (1),Flower/Leaf Vegetables,4.000,,0.0,
2020-12-06,102900011006689,Red Pepper (1),Flower/Leaf Vegetables,6.000,,0.0,
2020-12-06,102900011007969,Huangbaicai (2),Aquatic Tuberous Vegetables,0.860,,0.0,
2020-12-05,102900051000463,Chinese Cabbage,Flower/Leaf Vegetables,1.808,,0.0,
2020-12-07,102900005115779,Needle Mushroom (Box),Flower/Leaf Vegetables,13.000,,0.0,
2020-12-07,102900005116233,Zhuyecai,Flower/Leaf Vegetables,11.278,,0.0,
2020-12-07,102900011016701,Wuhu Green Pepper (1),Capsicum,10.186,,0.0,
2020-12-07,102900011006689,Muercai,Flower/Leaf Vegetables,7.000,,0.0,
2020-12-08,106949711300259,High Melon (1),Flower/Leaf Vegetables,3.078,,0.0,
2020-12-08,102900051004294,Eggplant (2),Edible Mushroom,4.061,,0.0,
2020-12-08,102900005115854,Hongshujian,Flower/Leaf Vegetables,0.368,,0.0,
2020-12-08,102900005116790,Yunnan Lettuces,Flower/Leaf Vegetables,9.696,,0.0,
2020-12-08,102900005116233,Naibaicai,Edible Mushroom,22.279,,0.0,
2020-12-08,102900005115793,Red Pepper (1),Edible Mushroom,28.443,,0.0,
2020-12-08,102900005116899,High Melon (1),Cabbage,8.107,,0.0,
2020-12-07,102900011023464,Net Lotus Root (1),Flower/Leaf Vegetables,2.120,,0.0,
2020-12-09,102900011000328,Xixia Black Mushroom (1),Flower/Leaf Vegetables,2.874,,0.0,
2020-12-09,102900005115762,Luosi Pepper,Capsicum,31.019,,0.0,
2020-12-09,102900011007969,Hongshujian,Solanum,35.250,,0.0,
2020-12-09,102900005115786,Chinese Cabbage,Edible Mushroom,20.394,,0.0,
2020-12-09,102900005116714,Yunnan Lettuces,Edible Mushroom,9.315,,0.0,
2020-12-09,102900011022764,Amaranth,Edible Mushroom,2.519,,0.0,
2020-12-09,102900051010455,Yunnan Shengcai,Flower/Leaf Vegetables,8.089,,0.0,
2020-12-09,102900005115250,Spinach,Capsicum,1.146,,0.0,
2020-12-10,102900005115984,Chinese Cabbage,Capsicum,11.000,,0.0,
2020-12-10,102900005115946,Naibaicai,Flower/Leaf Vegetables,22.079,,0.0,
2020-12-10,102900005115786,Wuhu Green Pepper (1),Flower/Leaf Vegetables,17.617,,0.0,
2020-12-10,102900005116257,Amaranth,Flower/Leaf Vegetables,2.273,,0.0,
2020-12-09,102900011006948,Red Lotus Root Zone,Capsicum,0.420,,0.0,
2020-12-10,102900005118824,Net Lotus Root (1),Edible Mushroom,14.834,,0.0,
2020-12-10,102900011013274,Agaricus Bisporus (Box),Flower/Leaf Vegetables,17.146,,0.0,
2020-12-10,102900005119104,Xixia Black Mushroom (1),Edible Mushroom,8.027,,0.0,
2020-12-11,102900005116257,Amaranth,Aquatic Tuberous Vegetables,6.873,,0.0,
2020-12-11,102900011016909,Foreign Garland Chrysanthemum ,Capsicum,2.430,,0.0,
2020-12-11,102900005115793,Honghu Lotus Root,Flower/Leaf Vegetables,1.761,,0.0,
2020-12-11,102900005118824,Honghu Lotus Root,Flower/Leaf Vegetables,3.065,,0.0,
2020-12-11,102900011016701,Xixia Black Mushroom (1),Flower/Leaf Vegetables,4.598,,0.0,
2020-12-12,102900011016909,Changxianqie,Solanum,18.797,,0.0,
2020-12-12,102900011023464,Hongshujian,Edible Mushroom,11.186,,0.0,
2020-12-12,102900005116509,Agaricus Bisporus (Box),Flower/Leaf Vegetables,1.569,,0.0,
2020-12-12,102900005115793,Xiaoqingcai (1),Solanum,7.616,,0.0,
2020-12-12,102900051004294,Shanghaiqing,Flower/Leaf Vegetables,15.250,,0.0,
2020-12-12,102900005116233,Muercai,Flower/Leaf Vegetables,13.659,,0.0,
2020-12-12,102900011006689,Zhuyecai,Edible Mushroom,2.189,,0.0,
2020-12-12,106949711300259,Net Lotus Root (1),Aquatic Tuberous Vegetables,0.882,,0.0,
2020-12-12,102900051010455,Broccoli,Edible Mushroom,10.352,,0.0,
2020-12-12,102900005115762,Amaranth,Flower/Leaf Vegetables,18.140,,0.0,
2020-12-12,102900051010455,Zhuyecai,Capsicum,17.442,,0.0,
2020-12-13,102900005116899,Xiaoqingcai (1),Solanum,0.964,,0.0,
2020-12-13,102900005115946,Water Chestnut (Lingjiao),Flower/Leaf Vegetables,1.182,,0.0,
2020-12-12,106971563780002,Fruit Pepper (Bag),Edible Mushroom,12.000,,0.0,
2020-12-12,102900005115779,Agaricus Bisporus (Box),Solanum,11.210,,0.0,
2020-12-14,102900005116899,Naibaicai,Flower/Leaf Vegetables,15.402,,0.0,
2020-12-14,102900005116257,Muercai,Solanum,1.316,,0.0,
2020-12-14,102900005115250,Net Lotus Root (1),Capsicum,2.798,,0.0,
2020-12-14,102900005115786,Luosi Pepper,Flower/Leaf Vegetables,2.037,,0.0,
2020-12-14,102900011022764,Green Eggplant (1),Capsicum,9.501,,0.0,
2020-12-14,102900005116219,Haixian Mushroom (Bag) (3),Flower/Leaf Vegetables,4.578,,0.0,
2020-12-14,106949711300259,Suizhou Bubble Green,Capsicum,17.339,,0.0,
2020-12-15,102900005115793,Xixia Black Mushroom (1),Flower/Leaf Vegetables,9.000,,0.0,
2020-12-15,106971533455008,Muercai,Solanum,6.642,,0.0,
2020-12-15,102900005118817,Zhuyecai,Edible Mushroom,5.222,,0.0,
2020-12-15,102900051010455,Yunnan Lettuces,Flower/Leaf Vegetables,5.253,,0.0,
2020-12-15,102900005115250,Agaricus Bisporus (Box),Cabbage,20.832,,0.0,
2020-12-16,102900011023464,Eggplant (2),Edible Mushroom,4.486,,0.0,
2020-12-16,102900005116509,Shanghaiqing,Flower/Leaf Vegetables,22.222,,0.0,
2020-12-16,102900011016909,Purple Screw Pepper,Flower/Leaf Vegetables,8.467,,0.0,
2020-12-15,106971533455008,Luosi Pepper,Capsicum,20.049,,0.0,
2020-12-17,102900005115984,Foreign Garland Chrysanthemum ,Capsicum,6.340,,0.0,
2020-12-17,102900005116509,Zhuyecai,Capsicum,0.192,,0.0,
2020-12-17,102900011023464,Red Bell Pepper (2),Capsicum,1.000,-0.306,0.0,
2020-12-17,102900005116714,Green Line Pepper,Edible Mushroom,11.000,,0.0,
2020-12-17,102900005116899,Yunnan Lettuces,Flower/Leaf Vegetables,6.485,,0.0,
2020-12-18,102900005116509,Xiaoqingcai (1),Edible Mushroom,5.989,,0.0,
2020-12-18,102900005115946,Water Chestnut (Lingjiao),Edible Mushroom,4.116,,0.0,
2020-12-19,102900011022764,Water Chestnut (Lingjiao),Flower/Leaf Vegetables,19.720,,0.0,
2020-12-19,102900005116899,Hongshujian,Flower/Leaf Vegetables,11.957,,0.0,
2020-12-19,102900051010455,Amaranth,Flower/Leaf Vegetables,5.000,,0.0,
2020-12-19,106971563780002,Eggplant (2),Edible Mushroom,7.248,,0.0,
2020-12-19,102900005115823,Wuhu Green Pepper (1),Edible Mushroom,8.935,,0.0,
2020-12-18,102900005116226,Green Hot Peppers,Flower/Leaf Vegetables,7.584,,0.0,10.0
2020-12-19,106949711300259,Xixia Mushroom (1),Flower/Leaf Vegetables,36.227,,0.0,
2020-12-20,102900005115786,Caixin,Capsicum,11.460,,0.0,
2020-12-20,102900005118824,Luosi Pepper,Edible Mushroom,14.000,,0.0,
2020-12-20,106971533455008,Honghu Lotus Root,Flower/Leaf Vegetables,25.309,,0.0,
2020-12-20,102900005118817,Amaranth,Edible Mushroom,4.163,,0.0,
2020-12-19,102900005115793,Round Eggplant (2),Flower/Leaf Vegetables,0.595,,0.0,
2020-12-21,102900011016909,Yunnan Shengcai,Capsicum,22.596,,0.0,
2020-12-21,102900005118824,Huangbaicai (2),Flower/Leaf Vegetables,0.836,,0.0,
2020-12-21,102900005116219,Red Lotus Root Zone,Edible Mushroom,36.929,,0.0,
2020-12-21,102900005118824,Red Pepper (1),Edible Mushroom,0.313,,0.0,
2020-12-21,102900051000944,Honghu Lotus Root,Edible Mushroom,3.858,,0.0,
2020-12-21,102900005115779,Suizhou Bubble Green,Flower/Leaf Vegetables,7.451,,0.0,
2020-12-21,102900011000328,Lotus (Ea),Capsicum,5.103,,0.0,
2020-12-21,102900005115823,Spinach (Bag),Flower/Leaf Vegetables,0.460,,0.0,
2020-12-21,102900005115762,Wuhu Green Pepper (1),Flower/Leaf Vegetables,0.384,,0.0,
2020-12-21,102900011001691,Caixin (Bag),Capsicum,11.884,,0.0,
2020-12-22,102900011034354,Muercai,Flower/Leaf Vegetables,9.964,,-1.16,
2020-12-22,102900011034330,Green Eggplant (1),Aquatic Tuberous Vegetables,14.835,,0.0,
2020-12-23,102900005118817,Yunnan Lettuces,Flower/Leaf Vegetables,16.239,,0.0,
2020-12-23,102900011008164,Wuhu Green Pepper (1),Flower/Leaf Vegetables,0.470,,0.0,
2020-12-23,102900051010455,Haixian Mushroom (Bag) (3),Flower/Leaf Vegetables,1.637,,0.0,
2020-12-23,102900005115762,Lotus (Ea),Flower/Leaf Vegetables,4.042,,0.0,
2020-12-23,102900005115984,Yunnan Lettuces,Flower/Leaf Vegetables,10.001,,0.0,
2020-12-23,102900005115250,Spinach (Bag),Flower/Leaf Vegetables,3.634,,0.0,
2020-12-24,102900011034330,Red Lotus Root Zone,Solanum,7.191,,0.0,
2020-12-25,102900005116233,Agaricus Bisporus (Box),Flower/Leaf Vegetables,1.512,,0.0,
2020-12-25,102900011001691,Millet Pepper (Bag),Solanum,16.614,,0.0,
2020-12-25,102900011008164,Caixin,Flower/Leaf Vegetables,7.150,,0.0,
2020-12-25,102900005115984,Huangxincai (2),Flower/Leaf Vegetables,0.623,,0.0,
2020-12-25,102900011034330,Haixian Mushroom (Bag),Flower/Leaf Vegetables,1.123,-0.616,0.0,
2020-12-26,102900005116509,Red Hang Pepper,Edible Mushroom,3.272,,0.0,
2020-12-26,102900005115250,Caixin (Bag),Capsicum,7.221,,0.0,
2020-12-26,102900011022764,Hua Eggplant,Flower/Leaf Vegetables,6.000,,0.0,
2020-12-25,106971533455008,Xiaoqingcai (1),Solanum,1.000,,0.0,
2020-12-26,102900005115779,Yunnan Shengcai,Capsicum,25.097,,0.0,
2020-12-26,102900011008164,Amaranth,Flower/Leaf Vegetables,1.000,,0.0,
2020-12-26,102900005115762,Green Eggplant (1),Flower/Leaf Vegetables,3.003,,0.0,
2020-12-27,102900005118824,Powcan Mountain Chinese Cabbage ,Flower/Leaf Vegetables,4.628,,0.0,
2020-12-27,102900011000328,Caixin,Flower/Leaf Vegetables,7.248,,0.0,
2020-12-27,102900005115946,Net Lotus Root (1),Aquatic Tuberous Vegetables,13.009,,0.0,
